Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Robert Miles,Children,2024-02-23T00:46:13,2024-02-23T00:49:13,False,Q
Rachel Platten,Fight Song,2024-02-23T00:45:08,2024-02-23T00:48:08,True,Sky
John Travolta & Ollivia Newton John,Grease Megamix,2024-02-23T00:45:37,2024-02-23T00:48:37,False,10
The Ronettes,Walking In The Rain,2024-02-23T00:46:24,2024-02-23T00:49:40,False,5
Bob Dylan,Like A Rolling Stone,2024-02-23T00:46:56,2024-02-23T00:53:00,False,2
Safri Duo,PLAYED-A-LIVE  (THE BONGO SONG),2024-02-23T00:47:59,2024-02-23T00:50:59,False,538
Anne Marie Ft. Shania Twain,Unhealthy,2024-02-23T00:48:30,2024-02-23T00:51:30,True,Sky
Miley Cyrus,Flowers,2024-02-23T00:47:56,2024-02-23T00:51:13,True,3
Joe Cocker,Delta Lady,2024-02-23T00:49:35,2024-02-23T00:52:24,False,5
Dua Lipa,Training Season,2024-02-23T00:51:06,2024-02-23T00:54:06,True,Q
Starship,We Built This City,2024-02-23T00:50:33,2024-02-23T00:53:33,False,10
Tom Grennan,REMIND ME,2024-02-23T00:50:52,2024-02-23T00:53:52,False,538
Enrique Iglesias,Bailando,2024-02-23T00:50:56,2024-02-23T00:53:56,False,Sky
Willem,S.O.S.,2024-02-23T00:52:00,2024-02-23T00:54:56,False,3
Wilson Pickett,Land of 1000 Dances,2024-02-23T00:52:20,2024-02-23T00:54:43,False,5
Carpenters,Top Of The World,2024-02-23T00:52:57,2024-02-23T00:55:53,False,2
Ronde,Bright Eyes,2024-02-23T00:54:25,2024-02-23T00:57:25,True,Sky
Crystals,Then He Kissed Me,2024-02-23T00:54:41,2024-02-23T00:57:15,False,5
2Pac,CHANGES,2024-02-23T00:54:41,2024-02-23T00:57:41,False,538
Gnarls Barkley,Crazy,2024-02-23T00:55:09,2024-02-23T00:58:09,False,10
Womack & Womack,Teardrops,2024-02-23T00:55:53,2024-02-23T00:59:48,False,2
Georgie Fame,Yeh Yeh,2024-02-23T00:57:26,2024-02-23T01:00:10,False,5
Plain White T'S,Hey There Delilah,2024-02-23T00:57:41,2024-02-23T01:00:41,False,Q
The Plain White T'S,Hey There Delilah,2024-02-23T00:57:15,2024-02-23T01:00:15,False,Sky
Rick Astley,Never Gonna Give You Up,2024-02-23T00:59:50,2024-02-23T01:02:50,False,10
BLØF,Later Als Ik Groter Ben,2024-02-23T00:59:35,2024-02-23T01:02:59,False,2
Zeevlinder,Zwemmen In Het Geld,2024-02-23T00:58:45,2024-02-23T01:01:30,False,3
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-23T01:01:15,2024-02-23T01:04:15,False,538
Falco,Jeanny,2024-02-23T01:02:18,2024-02-23T01:08:12,False,2
Small Faces,Sha-La-La-La-Lee,2024-02-23T01:02:22,2024-02-23T01:05:23,False,5
Ofenbach & Norma Jean Martine,Overdrive,2024-02-23T01:03:27,2024-02-23T01:06:27,False,Q
Bruno Mars,Marry You,2024-02-23T01:03:17,2024-02-23T01:06:17,False,Sky
Ellie Goulding,Love Me Like You Do,2024-02-23T01:03:05,2024-02-23T01:06:05,True,10
Vanessa Paradis,Be My Baby,2024-02-23T01:03:33,2024-02-23T01:07:13,False,Veronica
Di-Rect,OMG IT'S HAPPENING,2024-02-23T01:03:34,2024-02-23T01:06:34,False,538
Chef'Special,Speed of Light,2024-02-23T01:03:49,2024-02-23T01:07:03,False,3
Martha & The Vandellas,Dancing In The Street,2024-02-23T01:05:14,2024-02-23T01:07:54,True,5
The Weeknd,BLINDING LIGHTS,2024-02-23T01:06:22,2024-02-23T01:09:22,False,538
Michael Jackson,Billie Jean,2024-02-23T01:06:08,2024-02-23T01:09:08,False,Q
Ed Sheeran,American Town,2024-02-23T01:07:06,2024-02-23T01:10:06,False,Sky
Eagle Eye Cherry,Save Tonight,2024-02-23T01:06:59,2024-02-23T01:09:59,False,10
Prince,Raspberry Beret,2024-02-23T01:07:35,2024-02-23T01:11:06,False,Veronica
Panic! At The Disco,High Hopes,2024-02-23T01:07:02,2024-02-23T01:10:12,False,3
The Jimi Hendrix Experience,Voodoo Child (Slight Return),2024-02-23T01:08:06,2024-02-23T01:13:17,False,2
Frans Halsema,Dat was ik,2024-02-23T01:07:51,2024-02-23T01:10:01,False,5
The Indien,Stay,2024-02-23T01:10:35,2024-02-23T01:13:37,False,3
Lou Christie,Lightnin' Strikes,2024-02-23T01:10:13,2024-02-23T01:13:12,False,5
Teddy Swims,THE DOOR,2024-02-23T01:09:50,2024-02-23T01:12:50,False,538
Sia,Never Give Up,2024-02-23T01:10:28,2024-02-23T01:13:28,True,Sky
Steve Miller Band,The Joker,2024-02-23T01:10:48,2024-02-23T01:13:48,False,10
3 Doors Down,Kryptonite,2024-02-23T01:11:22,2024-02-23T01:15:15,False,Veronica
Di-Rect,My Blood,2024-02-23T01:11:54,2024-02-23T01:14:54,False,Q
Crispian St. Peters,You Were On My Mind,2024-02-23T01:13:07,2024-02-23T01:15:48,False,5
The Calling,WHEREVER YOU WILL GO,2024-02-23T01:13:16,2024-02-23T01:16:16,False,538
Lady Gaga,Paparazzi,2024-02-23T01:13:57,2024-02-23T01:16:57,True,10
Bastille,Pompeii,2024-02-23T01:13:05,2024-02-23T01:16:39,False,2
The Weeknd,Sacrifice,2024-02-23T01:13:38,2024-02-23T01:16:46,False,3
Phil Collins,Look Through My Eyes,2024-02-23T01:13:55,2024-02-23T01:16:55,False,Sky
Police,Roxanne,2024-02-23T01:15:23,2024-02-23T01:18:33,False,Veronica
Purple Disco Machine & Sophie And The Giants,Hypnotized,2024-02-23T01:15:37,2024-02-23T01:18:37,False,Q
Michael Jackson,Ben,2024-02-23T01:16:34,2024-02-23T01:19:19,False,2
Tommy James & The Shondells,Hanky Panky,2024-02-23T01:15:50,2024-02-23T01:18:41,False,5
Martin Garrix & Third Party Ft. Oaks & Declan J Donovan,CARRY YOU,2024-02-23T01:17:16,2024-02-23T01:20:16,False,538
De Dijk,Binnen Zonder Kloppen,2024-02-23T01:17:20,2024-02-23T01:20:20,False,10
Avril Lavigne,Complicated,2024-02-23T01:17:51,2024-02-23T01:21:52,True,3
Nothing But Thieves,Overcome,2024-02-23T01:17:41,2024-02-23T01:20:41,False,Sky
Rosa Linn,SNAP,2024-02-23T01:19:25,2024-02-23T01:22:24,True,Veronica
Floor Jansen & Henk Poort,Phantom Of The Opera (Live @ Beste Zangers 2019),2024-02-23T01:19:10,2024-02-23T01:23:14,False,2
Jefferson,The colour of my love,2024-02-23T01:18:39,2024-02-23T01:21:10,False,5
Metro Boomin & The Weeknd & 21 Savage,Creepin',2024-02-23T01:19:39,2024-02-23T01:22:39,False,Q
Cat Stevens,Matthew And Son,2024-02-23T01:21:07,2024-02-23T01:23:56,False,5
Ed Sheeran,CELESTIAL,2024-02-23T01:20:42,2024-02-23T01:23:42,False,538
Kygo Ft. Dnce,Dancing Feet,2024-02-23T01:21:13,2024-02-23T01:24:13,False,Sky
Chris Isaak,Wicked Game,2024-02-23T01:22:07,2024-02-23T01:25:07,False,10
Blue Boy,Remember Me,2024-02-23T01:23:27,2024-02-23T01:27:14,False,Veronica
Eelke Kleijn/Joris Voorn,Transmission,2024-02-23T01:21:54,2024-02-23T01:24:48,False,3
Maroon 5,Misery,2024-02-23T01:23:21,2024-02-23T01:26:21,False,Q
Jean Michel Jarre,Oxygene IV,2024-02-23T01:23:17,2024-02-23T01:27:14,False,2
Leonard Cohen,So Long Marianne,2024-02-23T01:24:04,2024-02-23T01:29:43,False,5
The Common Linnets,Calm After The Storm,2024-02-23T01:24:51,2024-02-23T01:27:51,False,Sky
Adriaan Persons,Dopamine (3fm Talent),2024-02-23T01:24:58,2024-02-23T01:27:44,False,3
Chef'Special,SPEED OF LIGHT,2024-02-23T01:26:29,2024-02-23T01:29:29,False,538
Son Mieux,Tonight,2024-02-23T01:26:37,2024-02-23T01:29:37,False,Q
The Three Degrees,Dirty Ol' Man,2024-02-23T01:26:09,2024-02-23T01:29:09,False,10
Tina Turner,The Best,2024-02-23T01:27:53,2024-02-23T01:30:53,True,Sky
Coldplay,Talk,2024-02-23T01:28:45,2024-02-23T01:33:10,False,Veronica
Spandau Ballet,Gold,2024-02-23T01:27:00,2024-02-23T01:30:46,False,2
Circa Waves,T-Shirt Weather,2024-02-23T01:27:39,2024-02-23T01:30:48,False,3
The Common Linnets,Calm After The Storm,2024-02-23T01:29:17,2024-02-23T01:32:17,False,10
Jan & Dean,The Little Old Lady From Pasedena,2024-02-23T01:29:39,2024-02-23T01:32:23,False,5
Tate Mcrae,YOU BROKE ME FIRST,2024-02-23T01:29:27,2024-02-23T01:32:27,False,538
Editors,The Racing Rats,2024-02-23T01:30:36,2024-02-23T01:34:22,False,2
Felix Jaehn & Ray Dalton,Call It Love,2024-02-23T01:31:34,2024-02-23T01:34:34,False,Q
Cnco & Little Mix,Reggaeton Lento (Remix),2024-02-23T01:32:00,2024-02-23T01:35:00,False,Sky
Queen,Breakthru,2024-02-23T01:32:16,2024-02-23T01:35:16,False,10
5 Seconds of Summer,COMPLETE MESS,2024-02-23T01:31:42,2024-02-23T01:35:07,False,3
Sam & Dave,Hold On I'm Comin',2024-02-23T01:32:18,2024-02-23T01:34:51,False,5
Run Dmc & Jason Nevins,IT'S LIKE THAT,2024-02-23T01:32:39,2024-02-23T01:35:39,False,538
Rolling Stones,Brown Sugar,2024-02-23T01:33:33,2024-02-23T01:37:20,False,Veronica
Frank Sinatra,Theme From 'New York New York',2024-02-23T01:34:18,2024-02-23T01:37:43,False,2
Amy Winehouse,Rehab,2024-02-23T01:34:54,2024-02-23T01:38:27,True,3
The Turtles,Happy Together,2024-02-23T01:34:47,2024-02-23T01:37:41,False,5
Sheppard,Coming Home,2024-02-23T01:34:07,2024-02-23T01:37:07,False,Q
Pink,All Out Of Fight,2024-02-23T01:35:05,2024-02-23T01:38:05,True,Sky
Davina Michelle,17,2024-02-23T01:36:43,2024-02-23T01:39:43,True,538
Jay Z & Alicia Keys,Empire State Of Mind,2024-02-23T01:36:24,2024-02-23T01:39:24,False,10
Dua Lipa,Houdini,2024-02-23T01:37:34,2024-02-23T01:40:39,True,Veronica
Barry Ryan,Love Is Love,2024-02-23T01:37:38,2024-02-23T01:42:31,False,5
Justin Timberlake,Selfish,2024-02-23T01:37:54,2024-02-23T01:40:54,False,Q
Elton John,Tiny Dancer,2024-02-23T01:37:39,2024-02-23T01:43:55,False,2
Loreen,Is It Love,2024-02-23T01:38:28,2024-02-23T01:40:45,True,3
James Blunt,1973,2024-02-23T01:38:37,2024-02-23T01:41:37,False,Sky
Major Lazer Ft. Dj Snake,LEAN ON,2024-02-23T01:39:25,2024-02-23T01:42:25,False,538
George Baker Selection,LIttle Green Bag,2024-02-23T01:41:08,2024-02-23T01:44:08,False,10
Spandau Ballet,Gold,2024-02-23T01:41:36,2024-02-23T01:45:26,False,Veronica
Scooter,Friends,2024-02-23T01:40:40,2024-02-23T01:44:27,False,3
Niall Horan,Heaven,2024-02-23T01:42:31,2024-02-23T01:45:31,False,Sky
Andy Williams,Music To Watch Girls By,2024-02-23T01:42:37,2024-02-23T01:45:10,False,5
Dotan,LOUDER,2024-02-23T01:42:13,2024-02-23T01:45:13,False,538
Katy Perry,I Kissed A Girl,2024-02-23T01:43:05,2024-02-23T01:46:05,True,Q
Meat Loaf,Bat Out Of Hell (Albumversie),2024-02-23T01:43:51,2024-02-23T01:53:41,False,2
Robbie Williams,She's The One,2024-02-23T01:45:04,2024-02-23T01:48:04,False,10
Jason Mraz,I'm Yours,2024-02-23T01:45:38,2024-02-23T01:49:09,False,Veronica
Graffiti6,Stare Into The Sun,2024-02-23T01:44:33,2024-02-23T01:47:53,False,3
Adamo,Quand les roses,2024-02-23T01:45:06,2024-02-23T01:47:37,False,5
Sera & Younotus,I Can't Be The Only One,2024-02-23T01:46:05,2024-02-23T01:49:05,True,Q
Ofenbach Ft. Norma Jean Martine,Overdrive,2024-02-23T01:45:34,2024-02-23T01:48:34,False,Sky
Maroon 5,MEMORIES,2024-02-23T01:47:03,2024-02-23T01:50:03,False,538
Purple Disco Machine,Beat Of Your Heart,2024-02-23T01:47:47,2024-02-23T01:51:08,False,3
The Pretty Things,Roadrunner,2024-02-23T01:47:35,2024-02-23T01:50:49,False,5
Elton John,Your Song,2024-02-23T01:48:08,2024-02-23T01:51:08,False,Sky
David Bowie,Fame,2024-02-23T01:49:25,2024-02-23T01:52:53,False,Veronica
Lady Gaga & Bradley Cooper,Shallow,2024-02-23T01:49:42,2024-02-23T01:52:42,True,Q
Kim Wilde,Kids In America,2024-02-23T01:49:17,2024-02-23T01:52:17,True,10
Marvin Gaye & Tammi Terrell,Ain't No Mountain High Enough,2024-02-23T01:50:45,2024-02-23T01:53:13,False,5
Lucas & Steve Ft. Conor Byrne,WHAT WE KNOW,2024-02-23T01:50:17,2024-02-23T01:53:17,False,538
Arctic Monkeys,Why'd You Only Call Me When You're High?,2024-02-23T01:51:19,2024-02-23T01:53:57,False,3
Chef'Special,Speed Of Light,2024-02-23T01:52:10,2024-02-23T01:55:10,False,Sky
Coldplay,Higher Power,2024-02-23T01:52:42,2024-02-23T01:55:42,False,10
Mary J Blige & George Michael,As,2024-02-23T01:53:27,2024-02-23T01:58:08,False,Veronica
Sonny & Cher,I Got You Babe,2024-02-23T01:53:07,2024-02-23T01:56:18,False,5
Onerepublic,SUNSHINE,2024-02-23T01:53:13,2024-02-23T01:56:13,False,538
Roxette,The Look,2024-02-23T01:53:25,2024-02-23T01:56:25,False,Q
Lenny Kravitz,Let Love Rule,2024-02-23T01:53:50,2024-02-23T01:59:32,False,2
Harry Styles,Late Night Talking,2024-02-23T01:54:01,2024-02-23T01:56:58,False,3
Purple Disco Machine & Sophie And The Giants,Hypnotized,2024-02-23T01:55:12,2024-02-23T01:58:12,False,Sky
The Moody Blues,Go Now,2024-02-23T01:56:13,2024-02-23T01:59:23,False,5
Eurythmics,There Must Be An Angel (Playing With My Heart),2024-02-23T01:56:04,2024-02-23T01:59:04,False,10
Chris Stussy,Desire,2024-02-23T01:57:14,2024-02-23T02:00:05,False,3
Will Smith,MEN IN BLACK,2024-02-23T01:56:30,2024-02-23T01:59:30,False,538
Stranglers,Golden Brown,2024-02-23T01:58:44,2024-02-23T02:02:11,False,Veronica
Ariana Grande,"Yes, And?",2024-02-23T01:58:11,2024-02-23T02:01:11,True,Q
Dire Straits,Lady Writer,2024-02-23T01:59:31,2024-02-23T02:03:19,False,2
Shirley Bassey,Goldfinger,2024-02-23T01:59:45,2024-02-23T02:02:33,False,5
Post Malone,CHEMICAL,2024-02-23T02:01:32,2024-02-23T02:04:32,False,538
Kriss Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-23T02:01:19,2024-02-23T02:04:19,False,Sky
Rufus & Chaka Khan,Ain't Nobody,2024-02-23T02:01:43,2024-02-23T02:04:43,False,10
Stray Cats,Rock This Town,2024-02-23T02:03:02,2024-02-23T02:05:40,False,Veronica
Love Affair,A Day Without Love,2024-02-23T02:02:19,2024-02-23T02:05:31,False,5
Lost Frequencies & Elley Duhe & X Ambassadors,Back To You,2024-02-23T02:03:15,2024-02-23T02:06:15,False,Q
David Bowie,Absolute Beginners,2024-02-23T02:02:14,2024-02-23T02:06:59,False,2
Bruno Mars,Locked Out of Heaven,2024-02-23T02:03:39,2024-02-23T02:07:29,False,3
Kris Kross Amsterdam & Sera & Conor Maynard,STAY (NEVER LEAVE),2024-02-23T02:04:24,2024-02-23T02:07:24,False,538
Script Ft Will.I.Am,Hall Of Fame,2024-02-23T02:03:50,2024-02-23T02:06:50,False,Sky
Impressions,People Get Ready,2024-02-23T02:05:29,2024-02-23T02:08:07,False,5
Loreen,Is It Love,2024-02-23T02:05:46,2024-02-23T02:08:46,True,Q
Loreen,Euphoria,2024-02-23T02:05:47,2024-02-23T02:08:47,True,10
Duke,So In Love With You,2024-02-23T02:06:34,2024-02-23T02:10:31,False,Veronica
Krezip,Lost Without You,2024-02-23T02:07:10,2024-02-23T02:10:10,False,Sky
The Chainsmokers ft Coldplay,Something Just Like This,2024-02-23T02:06:51,2024-02-23T02:10:58,False,2
Teddy Swims,Lose Control,2024-02-23T02:07:32,2024-02-23T02:10:59,False,3
David & Jonathan,Lovers Of The World Unite,2024-02-23T02:08:05,2024-02-23T02:10:39,False,5
Mary J. Blige,FAMILY AFFAIR,2024-02-23T02:06:51,2024-02-23T02:09:51,True,538
Linda Ronstadt,It's So Easy,2024-02-23T02:08:48,2024-02-23T02:11:48,True,10
Earth Wind & Fire,September,2024-02-23T02:08:59,2024-02-23T02:11:59,False,Q
Mark Ronson & Miley Cyrus,Nothing Breaks Like A Heart,2024-02-23T02:10:36,2024-02-23T02:14:11,False,Veronica
Tremeloes,Suddenly You Love Me,2024-02-23T02:10:49,2024-02-23T02:13:32,False,5
Son Mieux,TONIGHT,2024-02-23T02:10:54,2024-02-23T02:13:54,False,538
Ub 40,Sing Our Own Song,2024-02-23T02:10:26,2024-02-23T02:13:26,False,Sky
Deep Purple,Child In Time (Albumversie),2024-02-23T02:10:53,2024-02-23T02:21:10,False,2
Davina Michelle,17,2024-02-23T02:12:34,2024-02-23T02:15:34,True,Q
Lionel Richie,Do It To Me,2024-02-23T02:11:23,2024-02-23T02:14:23,False,10
Antoon,Blindelings,2024-02-23T02:12:06,2024-02-23T02:14:43,False,3
Electric Light Orchestra,Shine A Little Love,2024-02-23T02:14:38,2024-02-23T02:18:47,False,Veronica
Nino Tempo & April Stevens,Deep Purple,2024-02-23T02:13:30,2024-02-23T02:16:09,False,5
Onerepublic,Runaway,2024-02-23T02:14:10,2024-02-23T02:17:10,False,Sky
Celeste,Stop This Flame,2024-02-23T02:14:49,2024-02-23T02:18:18,True,3
Spirit,I Got A Line On You,2024-02-23T02:16:09,2024-02-23T02:18:56,False,5
Avicii,ADDICTED TO YOU,2024-02-23T02:15:15,2024-02-23T02:18:15,False,538
Ed Sheeran,Celestial,2024-02-23T02:15:15,2024-02-23T02:18:15,False,Q
Kurt Nilsen,She's So High,2024-02-23T02:15:57,2024-02-23T02:18:57,False,10
George Michael & Mary J. Blige,As,2024-02-23T02:16:31,2024-02-23T02:19:31,False,Sky
Sam Cooke,Twistin' The Night Away,2024-02-23T02:18:50,2024-02-23T02:21:28,False,5
Dua Lipa,TRAINING SEASON,2024-02-23T02:18:06,2024-02-23T02:21:06,True,538
Styx,Babe,2024-02-23T02:19:55,2024-02-23T02:23:56,False,Veronica
Roxy Dekker,Satisfyer,2024-02-23T02:19:34,2024-02-23T02:21:32,True,3
Alok & Bebe Rexha,Deep In Your Love,2024-02-23T02:19:23,2024-02-23T02:22:23,False,Q
Sydney Youngblood,If Only I Could,2024-02-23T02:20:03,2024-02-23T02:23:03,False,10
Udo Jürgens,Merci Cherie,2024-02-23T02:21:24,2024-02-23T02:24:39,False,5
George Ezra,GREEN GREEN GRASS,2024-02-23T02:21:30,2024-02-23T02:24:30,False,538
Ava Max,So Am I,2024-02-23T02:21:04,2024-02-23T02:24:04,True,Sky
"Dr. Dre Ft. Snoop Dogg, Kurupt & Nate Dogg",The Next Episode,2024-02-23T02:21:06,2024-02-23T02:23:47,False,2
Nothing But Thieves,Overcome,2024-02-23T02:21:26,2024-02-23T02:25:00,False,3
Travie Mccoy & Bruno Mars,Billionaire,2024-02-23T02:21:51,2024-02-23T02:24:51,False,Q
Son Mieux,Tonight,2024-02-23T02:24:05,2024-02-23T02:27:05,False,Sky
Backstreet Boys,As Long As You Love Me,2024-02-23T02:23:39,2024-02-23T02:26:39,False,10
Jay Z & Alicia Keys,Empire State Of Mind,2024-02-23T02:24:58,2024-02-23T02:29:33,False,Veronica
Mumford & Sons,Lover Of The Light (Albumversie),2024-02-23T02:23:53,2024-02-23T02:29:07,False,2
