Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Republica,Ready To Go,2024-02-18T01:04:37,2024-02-18T01:08:15,False,Veronica
Imagine Dragons,On Top Of The World,2024-02-18T01:04:00,2024-02-18T01:07:12,False,3
Buffalo Springfield,For What It's Worth,2024-02-18T01:04:38,2024-02-18T01:07:13,False,5
Loreen,Is It Love,2024-02-18T01:04:18,2024-02-18T01:07:18,True,Sky
Maroon 5,This Love,2024-02-18T01:06:51,2024-02-18T01:09:51,False,10
Jessie Ware,Remember Where You Are,2024-02-18T01:06:12,2024-02-18T01:09:41,False,2
Lorne Greene,Ringo,2024-02-18T01:07:10,2024-02-18T01:10:24,False,5
Nielson,IJskoud,2024-02-18T01:06:36,2024-02-18T01:09:36,False,Sky
Zz Top,Gimme All Your Lovin',2024-02-18T01:08:39,2024-02-18T01:12:05,False,Veronica
Teddy Swims,The Door,2024-02-18T01:07:13,2024-02-18T01:10:43,False,3
Roberta Flack,Killing Me Softly With His Song,2024-02-18T01:09:38,2024-02-18T01:14:27,True,2
Mark Ambor,Good To Be,2024-02-18T01:10:02,2024-02-18T01:13:02,False,Sky
Beach Boys,Barbara Ann,2024-02-18T01:10:06,2024-02-18T01:13:06,False,10
Chubby Checker,Lovely Lovely,2024-02-18T01:10:34,2024-02-18T01:13:05,False,5
Toto,Hold The Line,2024-02-18T01:13:11,2024-02-18T01:16:40,False,Veronica
Froukje,Kwijt,2024-02-18T01:11:27,2024-02-18T01:14:16,True,3
Tee Set,Don't You Leave,2024-02-18T01:13:02,2024-02-18T01:16:14,False,5
Armin Van Buuren Ft Trevor Guthrie,This Is What It Feels Like,2024-02-18T01:12:34,2024-02-18T01:15:34,False,Sky
Heart,All I Wanna Do Is Make Love To You,2024-02-18T01:12:17,2024-02-18T01:15:17,True,10
OneRepublic,I Ain't Worried,2024-02-18T01:14:08,2024-02-18T01:16:34,False,3
Billy Ocean,Loverboy,2024-02-18T01:14:31,2024-02-18T01:18:41,False,2
Police,Every Breath You Take,2024-02-18T01:16:01,2024-02-18T01:19:01,False,Sky
Loreen,Tattoo,2024-02-18T01:16:44,2024-02-18T01:19:44,True,10
Nothing But Thieves,Impossible,2024-02-18T01:16:58,2024-02-18T01:21:05,False,Veronica
The Blue Diamonds,Little ship,2024-02-18T01:16:11,2024-02-18T01:18:14,False,5
Oasis,Wonderwall,2024-02-18T01:17:11,2024-02-18T01:21:29,False,3
Martha & the Vandellas,Nowhere To Run,2024-02-18T01:18:12,2024-02-18T01:21:06,False,5
Taylor Swift,Cruel Summer,2024-02-18T01:19:28,2024-02-18T01:22:28,True,Sky
Dewolff & Dawn Brothers,What Kind Of Woman,2024-02-18T01:18:21,2024-02-18T01:21:54,False,2
Labi Siffre,Something Inside So Strong,2024-02-18T01:19:46,2024-02-18T01:22:46,False,10
Simply Red,Fairground,2024-02-18T01:21:16,2024-02-18T01:25:39,False,Veronica
Ohio Express,Yummy Yummy Yummy,2024-02-18T01:21:04,2024-02-18T01:23:23,False,5
Mark Ronson ft. Daniel Merriweather,Stop Me,2024-02-18T01:21:58,2024-02-18T01:25:47,False,2
Calvin Harris (Feat. Sam Smith),Desire,2024-02-18T01:21:25,2024-02-18T01:24:22,False,3
George Ezra,Anyone For You,2024-02-18T01:22:26,2024-02-18T01:25:26,False,Sky
Nothing But Thieves,Oh No :: He Said What?,2024-02-18T01:24:07,2024-02-18T01:27:43,False,3
Peter Koelewijn,Kom Van Dat Dak Af,2024-02-18T01:23:33,2024-02-18T01:26:10,False,5
Londonbeat,You Bring On The Sun,2024-02-18T01:24:38,2024-02-18T01:27:38,False,10
Scouting For Girls,This Ain't A Love Song,2024-02-18T01:25:30,2024-02-18T01:28:30,False,Sky
Muddy Waters,Mannish Boy,2024-02-18T01:27:04,2024-02-18T01:31:49,False,Veronica
S-Express,Theme from S-Express,2024-02-18T01:25:39,2024-02-18T01:28:41,False,2
The Who,Happy Jack,2024-02-18T01:26:07,2024-02-18T01:28:18,False,5
Dua Lipa Ft. Chris Martin,Homesick,2024-02-18T01:28:01,2024-02-18T01:31:01,False,10
Bobby Fuller,I fought the law,2024-02-18T01:28:18,2024-02-18T01:30:35,False,5
Fugees,Killing Me Softly,2024-02-18T01:28:37,2024-02-18T01:31:37,False,Sky
Johnny Bristol,Hang On In There Baby,2024-02-18T01:28:40,2024-02-18T01:32:01,False,2
First Aid Kit,My Silver Lining,2024-02-18T01:28:20,2024-02-18T01:31:52,True,3
Sandie Shaw,Girl don't come,2024-02-18T01:30:32,2024-02-18T01:32:42,True,5
Doe Maar,Smoorverliefd,2024-02-18T01:31:50,2024-02-18T01:34:50,False,10
Maroon 5,This Love,2024-02-18T01:32:37,2024-02-18T01:36:01,False,Veronica
Justin Timberlake,Selfish,2024-02-18T01:32:02,2024-02-18T01:35:49,False,2
Association,Time For Livin',2024-02-18T01:32:41,2024-02-18T01:35:30,False,5
Post Malone,Chemical,2024-02-18T01:32:43,2024-02-18T01:35:43,False,Sky
The Weeknd,Take My Breath,2024-02-18T01:31:53,2024-02-18T01:35:32,False,3
Reamonn,Supergirl,2024-02-18T01:35:04,2024-02-18T01:38:04,False,10
The Weeknd,Blinding Lights,2024-02-18T01:35:45,2024-02-18T01:38:45,False,Sky
Al Stewart,Year Of The Cat,2024-02-18T01:36:54,2024-02-18T01:41:30,False,Veronica
Isley Jasper Isley,Caravan Of Love,2024-02-18T01:35:49,2024-02-18T01:40:11,False,2
Arctic Monkeys,When The Sun Goes Down,2024-02-18T01:35:57,2024-02-18T01:39:16,False,3
Bar-Kays,Soul Finger,2024-02-18T01:35:44,2024-02-18T01:38:04,False,5
ZZ en de Maskers,Ik Heb Genoeg Van Jou,2024-02-18T01:38:01,2024-02-18T01:40:34,False,5
Eric Carmen,Hungry Eyes,2024-02-18T01:38:50,2024-02-18T01:41:50,False,Sky
Nathalie Cole,This Will Be,2024-02-18T01:38:46,2024-02-18T01:41:46,False,10
Betty Wright,Shoorah! Shoorah!,2024-02-18T01:40:05,2024-02-18T01:43:01,False,2
Noah Kahan,Stick Season,2024-02-18T01:39:40,2024-02-18T01:42:39,False,3
Merrymen,Big Bamboo,2024-02-18T01:40:33,2024-02-18T01:43:54,False,5
John Mayer,Heartbreak Warfare,2024-02-18T01:41:43,2024-02-18T01:44:43,False,10
Peter Gabriel,Steam,2024-02-18T01:42:12,2024-02-18T01:46:57,False,Veronica
Douwe Bob,This World Is Our Home,2024-02-18T01:42:37,2024-02-18T01:45:37,False,Sky
Aaliyah,More Than A Woman,2024-02-18T01:42:47,2024-02-18T01:45:57,True,2
The Casuals,Toy,2024-02-18T01:43:55,2024-02-18T01:46:48,False,5
My Chemical Romance,Welcome To The Black Parade,2024-02-18T01:45:04,2024-02-18T01:49:41,False,3
Pink,Trustfall,2024-02-18T01:45:32,2024-02-18T01:48:32,True,Sky
John Travolta & Ollivia Newton John,Grease Megamix,2024-02-18T01:45:51,2024-02-18T01:48:51,False,10
Bobby Brown,My Prerogative,2024-02-18T01:45:53,2024-02-18T01:49:26,False,2
France Gall,"Poupée De Cire, Poupée De Son",2024-02-18T01:46:37,2024-02-18T01:49:06,True,5
Prince,Purple Rain,2024-02-18T01:48:00,2024-02-18T01:54:29,False,Veronica
Bo Saris,She's On Fire,2024-02-18T01:49:20,2024-02-18T01:52:10,False,2
Swinging Blue Jeans,Hippy Hippy Shake,2024-02-18T01:49:05,2024-02-18T01:50:50,False,5
John Legend,Love Me Now,2024-02-18T01:49:17,2024-02-18T01:52:17,False,Sky
Golden Earring,Twilight Zone,2024-02-18T01:50:39,2024-02-18T01:53:39,False,10
Xavier Rudd,Follow The Sun,2024-02-18T01:49:38,2024-02-18T01:53:29,False,3
Adriano Celentano,Azzuro,2024-02-18T01:51:00,2024-02-18T01:54:38,False,5
Amy Winehouse,In My Bed,2024-02-18T01:52:11,2024-02-18T01:57:25,True,2
Matt Simons,With You,2024-02-18T01:52:47,2024-02-18T01:55:47,False,Sky
Beyonce,Crazy In Love,2024-02-18T01:55:18,2024-02-18T01:58:18,True,10
Michael Jackson,Rock With You,2024-02-18T01:55:34,2024-02-18T01:58:55,False,Veronica
Ronde,Undecided,2024-02-18T01:54:02,2024-02-18T01:56:40,True,3
Lenny Kuhr,De Troubadour,2024-02-18T01:54:37,2024-02-18T01:58:01,False,5
Imagine Dragons,Whatever It Takes,2024-02-18T01:56:18,2024-02-18T01:59:18,False,Sky
Spargo,You And Me,2024-02-18T01:57:23,2024-02-18T02:01:34,False,2
Stromae,Papaoutai,2024-02-18T01:56:54,2024-02-18T02:00:45,False,3
Bee Gees,Tomorrow Tomorrow,2024-02-18T01:58:00,2024-02-18T02:01:51,False,5
Diana Ross,Upside Down,2024-02-18T02:00:57,2024-02-18T02:03:57,True,10
Rod Stewart,Young Turks,2024-02-18T02:01:23,2024-02-18T02:05:53,False,Veronica
Menno Barreveld,Het Beste Van Tomorrowland,2024-02-18T02:00:58,2024-02-18T02:03:58,False,Q
Coldplay,Higher Power,2024-02-18T02:02:15,2024-02-18T02:05:15,False,Sky
Deee Lite,Groove Is In The Heart,2024-02-18T02:02:21,2024-02-18T02:05:50,False,2
John Fred & His Playboy Band,Judy In Disguise (With Glasses),2024-02-18T02:02:24,2024-02-18T02:05:19,False,5
Bruno Mars,Locked Out of Heaven,2024-02-18T02:03:10,2024-02-18T02:07:00,False,3
Avicii,Wake Me Up,2024-02-18T02:04:57,2024-02-18T02:07:57,False,10
Sandy Coast,I see your face again,2024-02-18T02:05:16,2024-02-18T02:07:11,False,5
Jessie J,Price Tag,2024-02-18T02:05:43,2024-02-18T02:08:43,True,Sky
Incognito & Jocelyn Brown,Always There,2024-02-18T02:07:11,2024-02-18T02:10:44,False,Veronica
John Legend,Stereo,2024-02-18T02:05:48,2024-02-18T02:09:57,False,2
Shuffles,"Cha-La-La, I Need You",2024-02-18T02:07:10,2024-02-18T02:10:28,False,5
Kenya Grace,Strangers,2024-02-18T02:07:02,2024-02-18T02:09:50,True,3
Lewis Capaldi,Strangers,2024-02-18T02:08:27,2024-02-18T02:11:27,False,Sky
Mariah Carey,Dreamlover,2024-02-18T02:09:02,2024-02-18T02:12:02,True,10
Neon Trees,Animal,2024-02-18T02:11:44,2024-02-18T02:14:49,False,Veronica
Erykah Badu & The Roots,You Got Me,2024-02-18T02:09:55,2024-02-18T02:14:14,False,2
Oscar And The Wolf,Angel Face,2024-02-18T02:10:15,2024-02-18T02:13:43,False,3
Small Faces,Itchycoo Park,2024-02-18T02:10:41,2024-02-18T02:13:25,False,5
Kensington,Bridges,2024-02-18T02:12:07,2024-02-18T02:15:07,False,Sky
Bee Gees,You Should Be Dancing,2024-02-18T02:13:03,2024-02-18T02:16:03,False,10
George Ezra,Pretty Shining People,2024-02-18T02:13:48,2024-02-18T02:17:20,False,3
Trini Lopez,If I Had A Hammer,2024-02-18T02:13:21,2024-02-18T02:16:20,False,5
Bon Jovi,Livin' On A Prayer,2024-02-18T02:15:47,2024-02-18T02:19:47,False,Veronica
Jermaine Stewart,We Don't Have To Take Our Clothes Off,2024-02-18T02:14:18,2024-02-18T02:18:22,False,2
Taylor Dayne,Tell It To My Heart,2024-02-18T02:15:40,2024-02-18T02:18:40,True,Sky
Creedence Clearwater Revival,Born On The Bayou,2024-02-18T02:16:21,2024-02-18T02:19:54,False,5
Kid Rock,All Summer Long,2024-02-18T02:17:08,2024-02-18T02:20:08,False,10
Blackstreet,Don't Leave Me,2024-02-18T02:18:14,2024-02-18T02:22:41,False,2
Måneskin,THE LONELIEST,2024-02-18T02:17:41,2024-02-18T02:21:18,False,3
Racoon,Nickel For Goodbye,2024-02-18T02:19:09,2024-02-18T02:22:09,False,Sky
Lily Allen,Not Fair,2024-02-18T02:19:49,2024-02-18T02:23:09,True,Veronica
Conny Vandenbos,Ik Ben Gelukkig Zonder Jou,2024-02-18T02:19:52,2024-02-18T02:22:22,True,5
Sophie Ellis Bextor,Murder On The Dancefloor,2024-02-18T02:21:14,2024-02-18T02:25:00,True,3
Bryan Ferry,Slave To Love,2024-02-18T02:21:24,2024-02-18T02:24:24,False,10
Des'ree,What's Your Sign,2024-02-18T02:22:35,2024-02-18T02:26:39,True,2
Cilla Black,You're My World,2024-02-18T02:22:15,2024-02-18T02:25:12,False,5
Enrique Iglesias,Bailando,2024-02-18T02:23:00,2024-02-18T02:26:00,False,Sky
Red Hot Chili Peppers,Aeroplane,2024-02-18T02:24:06,2024-02-18T02:28:22,False,Veronica
The Smiths,Panic,2024-02-18T02:25:48,2024-02-18T02:28:03,False,3
Roger Whittaker,Mexican whistler,2024-02-18T02:25:24,2024-02-18T02:27:20,False,5
George Michael & Queen,Somebody To Love,2024-02-18T02:26:27,2024-02-18T02:29:27,False,Sky
Hanson,Mmmbop,2024-02-18T02:25:43,2024-02-18T02:28:43,False,10
M People,Moving On Up,2024-02-18T02:26:27,2024-02-18T02:30:02,False,2
David Garrick,I've Found A Love,2024-02-18T02:27:18,2024-02-18T02:29:46,False,5
Paul Young,Love Of The Common People,2024-02-18T02:28:23,2024-02-18T02:32:02,False,Veronica
Kings Of Leon,Use Somebody,2024-02-18T02:28:00,2024-02-18T02:31:52,False,3
Teach In,Ding A Dong,2024-02-18T02:29:30,2024-02-18T02:32:30,False,10
Outsiders,Touch,2024-02-18T02:29:45,2024-02-18T02:32:56,False,5
Eric Burdon & War,Spill The Wine,2024-02-18T02:29:58,2024-02-18T02:34:04,False,2
Dean Lewis,Trust Me Mate,2024-02-18T02:31:33,2024-02-18T02:34:33,False,Sky
Ed Sheeran,Thinking Out Loud,2024-02-18T02:32:01,2024-02-18T02:35:01,False,10
Chef'Special,Speed Of Light,2024-02-18T02:32:41,2024-02-18T02:35:48,False,Veronica
Percy Sledge,When A Man Loves A Woman,2024-02-18T02:32:54,2024-02-18T02:35:42,False,5
Sisy Fos ft. Damion Grey,Monkey,2024-02-18T02:34:01,2024-02-18T02:38:45,False,2
Bruno Mars,Just The Way You Are,2024-02-18T02:34:27,2024-02-18T02:37:27,False,Sky
Peggy Gou,(It Goes Like) Nanana,2024-02-18T02:35:46,2024-02-18T02:39:35,True,3
"Adèle Bloemendaal, Leen Jongewaard, Piet Romer","We Benne Op De Wereld Om Mekaar Te Helpen, Niewaar?",2024-02-18T02:35:39,2024-02-18T02:39:14,False,5
Spagna,Call Me,2024-02-18T02:36:35,2024-02-18T02:39:35,False,10
Black Eyed Peas,Don't Lie,2024-02-18T02:36:58,2024-02-18T02:40:36,False,Veronica
Davina Michelle,17,2024-02-18T02:38:06,2024-02-18T02:41:06,True,Sky
Natalie Cole,Miss You Like Crazy,2024-02-18T02:38:40,2024-02-18T02:42:31,True,2
James Bay,Let It Go,2024-02-18T02:39:50,2024-02-18T02:44:05,False,3
B.J. Thomas,Hooked On A Feeling,2024-02-18T02:39:25,2024-02-18T02:42:06,False,5
Ed Sheeran,Eyes Closed,2024-02-18T02:40:48,2024-02-18T02:43:48,False,Sky
Daniel Powter,Bad Day,2024-02-18T02:40:41,2024-02-18T02:43:41,False,10
Santana & Rob Thomas,Smooth,2024-02-18T02:41:15,2024-02-18T02:45:18,False,Veronica
Jill Scott,Golden,2024-02-18T02:42:27,2024-02-18T02:46:18,True,2
Honeybus,Girl Of Independent Means,2024-02-18T02:42:04,2024-02-18T02:44:46,False,5
Sia,Cheap Thrills,2024-02-18T02:43:57,2024-02-18T02:46:57,True,Sky
Jean Ferrat,La Montagne,2024-02-18T02:44:42,2024-02-18T02:47:46,False,5
Queen,Bohemian Rhapsody,2024-02-18T02:44:34,2024-02-18T02:47:34,False,10
Romantics,Talking In Your Sleep,2024-02-18T02:45:48,2024-02-18T02:49:42,False,Veronica
Real Thing,Can You Feel The Force,2024-02-18T02:46:09,2024-02-18T02:50:18,False,2
Claude,Écoutez-moi,2024-02-18T02:46:25,2024-02-18T02:49:05,False,3
Anne Marie Ft. Shania Twain,Unhealthy,2024-02-18T02:47:27,2024-02-18T02:50:27,True,Sky
Edwin Starr,Twenty Five Miles,2024-02-18T02:47:46,2024-02-18T02:51:08,False,5
Beatles,Let It Be,2024-02-18T02:50:35,2024-02-18T02:54:26,False,Veronica
The Kooks,She Moves In Her Own Way,2024-02-18T02:49:48,2024-02-18T02:52:36,False,3
Charlie Puth,See You Again,2024-02-18T02:49:53,2024-02-18T02:52:53,False,Sky
Solid Harmonie,I'll Be There For You,2024-02-18T02:50:22,2024-02-18T02:53:22,True,10
Grandmaster Flash & The Furious Five,The Message,2024-02-18T02:50:08,2024-02-18T02:54:50,False,2
Oliver,Good Morning Starshine,2024-02-18T02:51:03,2024-02-18T02:54:38,False,5
Eliza Rose,B.O.T.A.,2024-02-18T02:52:30,2024-02-18T02:55:06,False,3
Niall Horan,Heaven,2024-02-18T02:53:28,2024-02-18T02:56:28,False,Sky
Het Goede Doel,Vriendschap,2024-02-18T02:53:31,2024-02-18T02:56:31,False,10
Patricia Paay,Je Bent Niet Hip,2024-02-18T02:54:37,2024-02-18T02:57:21,True,5
Ub40 & Afrika Bambaataa,Reckless,2024-02-18T02:56:08,2024-02-18T03:00:03,False,Veronica
Wicked Jazz Sounds Band,Love it all,2024-02-18T02:54:50,2024-02-18T02:59:05,False,2
Bon Jovi,It's My Life,2024-02-18T02:55:12,2024-02-18T02:58:55,False,3
Black Eyed Peas,I Gotta Feeling,2024-02-18T02:56:36,2024-02-18T02:59:36,False,Sky
Charles Aznavour,For Me Formidable,2024-02-18T02:57:24,2024-02-18T02:59:44,False,5
Wham!,Wake Me Up Before You Go Go,2024-02-18T03:00:13,2024-02-18T03:03:13,False,10
Lenny Kravitz,Fly Away,2024-02-18T03:00:41,2024-02-18T03:04:22,False,Veronica
Little Richard,Girl Can't Help It,2024-02-18T02:59:06,2024-02-18T03:01:38,False,2
Shirley Bassey,Goldfinger,2024-02-18T02:59:40,2024-02-18T03:02:28,False,5
"Lost Frequencies, Bastille",Head Down,2024-02-18T03:01:17,2024-02-18T03:04:08,False,3
Loreen,Is It Love,2024-02-18T03:02:02,2024-02-18T03:05:02,True,Q
Next,Too Close,2024-02-18T03:02:30,2024-02-18T03:06:38,False,2
Peter Sarstedt,Where Do You Go To My Lovely,2024-02-18T03:02:34,2024-02-18T03:07:16,False,5
Michael Buble,Everything,2024-02-18T03:03:25,2024-02-18T03:06:25,False,Sky
Sam Smith,Stay With Me,2024-02-18T03:03:53,2024-02-18T03:06:53,False,10
Steve Winwood,While You See A Chance,2024-02-18T03:04:28,2024-02-18T03:08:32,False,Veronica
Green Day,Wake Me up When September Ends,2024-02-18T03:04:00,2024-02-18T03:08:17,False,3
Calvin Harris & Ellie Goulding,Miracle,2024-02-18T03:04:16,2024-02-18T03:07:16,False,Q
Onerepublic,Runaway,2024-02-18T03:06:51,2024-02-18T03:09:51,False,Sky
Stevie Wonder,Superstition,2024-02-18T03:06:45,2024-02-18T03:09:45,False,10
Shalamar,Take That To The Bank (Edit),2024-02-18T03:06:32,2024-02-18T03:10:35,False,2
Jim Reeves,I Won't Forget You,2024-02-18T03:07:10,2024-02-18T03:09:10,False,5
Snow Patrol,Just Say Yes,2024-02-18T03:07:20,2024-02-18T03:10:20,False,Q
Master Kg Ft. Nomcebo Zikode,Jerusalema,2024-02-18T03:09:12,2024-02-18T03:12:12,False,Sky
Coldplay,Lovers In Japan,2024-02-18T03:10:17,2024-02-18T03:14:13,False,Veronica
Anna-Rose Clayton,Did U Notice Me?,2024-02-18T03:09:14,2024-02-18T03:11:52,True,3
Rob De Nijs,Ritme Van De Regen,2024-02-18T03:09:06,2024-02-18T03:11:32,False,5
Shania Twain,Man I Feel Like A Woman,2024-02-18T03:11:14,2024-02-18T03:14:14,True,10
Kovacs,Sugar Pill,2024-02-18T03:10:29,2024-02-18T03:13:44,False,2
Dua Lipa,Training Season,2024-02-18T03:11:20,2024-02-18T03:14:20,True,Q
Albin Lee Meldau/Jack Savoretti,Hold Your Head Up,2024-02-18T03:11:57,2024-02-18T03:15:00,False,3
Melanie,Beautiful People,2024-02-18T03:11:43,2024-02-18T03:15:18,True,5
Roxette,It Must Have Been Love,2024-02-18T03:12:30,2024-02-18T03:15:30,False,Sky
Az Yet,Last Night,2024-02-18T03:13:51,2024-02-18T03:18:07,False,2
Alesso & Zara Larsson,Words,2024-02-18T03:14:48,2024-02-18T03:17:48,False,Q
Shakira,"Whenever, Wherever",2024-02-18T03:15:06,2024-02-18T03:18:06,True,10
Bachman Turner Overdrive,You Ain't Seen Nothing Yet,2024-02-18T03:15:20,2024-02-18T03:18:51,False,Veronica
Helen Shapiro,Walking Back To Happiness,2024-02-18T03:15:13,2024-02-18T03:17:41,True,5
Phil Collins,Another Day In Paradise,2024-02-18T03:17:15,2024-02-18T03:20:15,False,Q
Nothing But Thieves,Overcome,2024-02-18T03:16:34,2024-02-18T03:19:34,False,Sky
The Avener,Fade Out Lines,2024-02-18T03:17:53,2024-02-18T03:21:07,False,2
